clean_comments,label
i would suggest her name should be duckling,0
beautiful pair now ducku wife name must be aucku,0
ducklin is the perfect name of female duck,0
ducklin is a good name for dackues wife,0
ducklin name is perfect for female,0
how about daisy for the female duck its a charming and classic name that suits a female duck well,0
ducky bhai never fails to entertain us,0
ducknny,0
duckline is a perfect name,0
ducky ki shadi ko thora time hua mgr allah ne jurwan ducks b dy deinmubarik ho ducky ji ap sahib e aulad ho gye,0
dolly is a very beautiful name,0
proud to be muslim and pakistani,1
ducklin,0
male danku femaledampa is perfect,0
dont be afraid its really a friendly and loving birdsgive some green vegetables like spinach cucumber i know very well about ducks nature because i have also a paired of ducks so be kind and give time to ducks its give you return love and lot of barkat in your rizaq ia,0
best hope allah best leader muhammad saw best lyrics azaan best book quran,1
love from bangladesh love you vaiya,0
ducklin is a perfect name,0
ducklin is perfect name,0
ducklin is perfect name and lovely name,0
proud to be a birds lover,1
ducklin is a perfect name,0
ducklin is a perfect name,0
dakuu dusky,0
male daku female ducklin best suggestion,0
who is proud to be a part of umat e muhammad saw,1
really adore your love for pets,0
no one can beat the level of shehar me dihat,0
duckline is a perfect name,0
male ducku click to winhttpspriceoyepkwirelessearbudssoundpeatssoundpeatsminiprohswirelessearbudsclick to winhttpspriceoyepkwirelessearbudssoundpeatssoundpeatsminiprohswirelessearbudsclick to winhttpspriceoyepkwirelessearbudssoundpeatssoundpeatsminiprohswirelessearbudsclick to winhttpspriceoyepkwirelessearbudssoundpeatssoundpeatsminiprohswirelessearbuds female duckky perfect name and perfect couple,1
i think ducku is more happy now,0
duckline is the perfect name for the female duck,0
nice,0
who is proud to be a muslim,1
i think reallyducking is a perfect name,0
ducken is a perfect name,0
ducklin perfect name,0
ducklin is a perfect name for the female duck,0
male ducko femaleduckline this is best name mashallah,0
who feels proud to be ummat e muhammadi saww,1
i am proud to be a muslim,1
who is proud to be a part of ummatemuhammad saw,1
vote for ducklin name for female duck,0
ducklin is a perfect name,0
yaar ducklina is the perfect nameee,0
male ducku female ducklin parfect name,0
ducky and his duckus duckan family goalsss,0
legends always remain singleand if legend think off any girl she would also be a legend,0
who is proud to be a part of umat e muhammad saw,1
maleducko femaleducpi is perfect,0
bella nice name for female duck,0
i am proud to be a muslim,1
ducku,0
after mazz safder the second most famous daily vlogers are shehar me dehat they made videos on animals and childs as well as the elders are attracted by them thats why ducky buys randomly a duck and started making animal vlogs,0
ducklin best hai yarrr,0
finally ducku ki arubu agayi,0
i am proud to be a muslim,1
who agree with me best leader hazrat muhammad saw best words azan best tour hajj best guide quran shreef best daughter bibi fatima best lyrics azan,1
dolly name is best,0
duklin is a perfect name,0
male ducku female ducklin perfect name,0
dinki name it seems little funny and cool for female duck love from pakistan,0
ducky bhai agr ducks k sth itna acha behave krta he to socho insano k sth kesa hogathis man is born to make history,0
ducky bhai ducky is very lucky to have you as owner,0
female name is dackii,0
likes in less than a minute no pakistani youtuber can do this except ducky bhai,0
duckii name is perfect,0
ducklin is a perfect name,0
lets vote for aroob saying yes for hours,0
ducklin and ducku is best combination,0
duckilinn is best name,0
maleducku femaleducklin best couple,0
ducklin is perfect name,0
ducklin perfect name,0
ducklin in a perfect name,0
love from india brother keep shining brother,0
duccun is the best name of female duck,0
vote for the name aroobu for the female duck,0
finally ducky is back upload vlogs again and again,0
ducky and duckuu in one pool nice vlog lets vote for duck female your mom is very innocent may allah bless her with good health,0
so much effort for an animal who cant even express how he feel soo much love and respect towards you,0
good work to give such an environment to birds,0
ducky is also inspired by shehr me dihat,0
fun fact ducky is also enjoying swimming pool with his ducku,0
love how much effort jimmy puts in his videosyt,0
proud to be muslim alhamdullih,1
nice vlog lets vote for duck female your mom is very innocent may allah bless her with good health,0
the day incomplete without your vlog and no matter what the duration of the vlog is it end really fast it the addictive,0
kis kis ko quranepak pasand he,1
ducky and duckuu in one pool,0
terimakshi ducky bhai for making todays vlog,0
who is proud to be a muslim,1
really appreciated that he taking a good care of,0
he never disappoints us with his content,0
muneebs jokes are getting better from last vlog also better than duckys,0
i hope this channel never ends and keeps spreading happiness,0
attitude fake real master mind,0
who is proud to be muslim,1
ducky bahi behave like burger boy in front of painter man,0
he is such a pure soul person how he is taking care of his duck,0
who is proud to be a muslim,1
the way man came up to ducky bhai for cutting feathers was so nice,0
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
lets vote for female duck also,0
proud to be a muslim,1
like the fact that ducky entered animal vlogging so quietly that we all didnt even notice,0
who is proud to be a part of ummat e muhammad saw,1
who is proud to be a part of ummat e muhammad saw,1
proud to be a muslim alhamdulliah,1
ducku is so cute,0
everything about this video is simply perfect thank you,0
converting to zoo content thats a great idea,0
proud to be a pakistani,1
ducky after watching sheher me dihat,0
who is proud to be a muslim,1
we are proud to be a part of ummet e muslima,1
i love your mom may allah bless her with good health,0
who is proud to be a part of ummatemuhammad saw,1
dukkooo is so cute,0
ducku ke ane se ronak lag gyi hai,0
fun fact everyone found this channel randomly but started watching her regularly,0
he just paid almost of swimimg pool for his duck,0
who is the biggest fan of hazrat muhmmadsaw,0
omg ducko is soo cute can not wait for next videos about ducko,0
proud to be a muslim,1
make a ft diameter circular and ft deep pool in your lawn prepare a small wooden house along side it get a female with it keep minimum otherwise single one goes under depression baqi raat kee roti pani kei bowl mei dal rakh do they will eat it ducks and hens are free birds dont restrict them on roofs occasionally give them fish and vegetables,1
duky bhi caring a duck like his children,0
shar main dehat,0
very nice duck,0
who is proud to be muslim,1
two ducks in one pool,0
the painting guy was so respectful and so nice,0
great nice,0
lets vote for saying yes to aroob for hours please,0
click for funwwwpornhubcom,1
click for funwwwpornhubcom,1
for sex fun clickcallgirlltd,1
ducky with his old energy,0
proud to be muslim and pakistani,1
who is proud to be part of a muslim muhammad saw,1
welcome to the family ducku,0
burgur i was thinking who takes a duck to bazar or somewhere just to cut its feather,0
fun fact saad bhai also starts pet vlog just for fun,0
this man have some serious energy vibes,0
duck is enjoying his life,0
legend duck se vlog,0
the way man came up to ducky bhai for cutting feathers was so nice,0
ducky bhai abi qurbani ke cow la lo,0
bohot aala ducki ke family poori hogayi,0
both duck together mashallah,0
i got a question is the duck running from duck or duck chasing the duck,0
ducky and duckuu are so cute,0
who is proud to be a muslim,1
love you ducky bhai from india your biggest fan here,0
love you so much shazada veer love from jhelum punjab buzurgo,0
beautiful vlogs,0
who is proud to be a ummati of prophet muhammad,1
favourite part of the vlog,0
best vlog how i am depressed or in tion when i see your vlog automatically i laugh please ducky bhai make daily vlog love from india,0
following your channel from the last two years interesting content,0
this is new content of ducky bhai,0
ducky bhai one of the best youtuber of my life i so proud of you bro allah ur kamyabi atta parmai,1
mashaallah itni cute si pyari si duck hai,0
mashallah really nice and mindblowing vlog,0
namaz is the permanent solution of all the problems who agree with me,1
ducky bhai is very careing for duck,0
jub sa duck ayi ha ducky bhi aroob ko bhool gya,0
the way duck walk,0
love your vlogs,0
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
proud to be ummat e of mohammed saw,1
lets vote for saying yes to aroob for hrs,0
saad bhai is so carying love you from pindi,0
aaj tum saheeh tareeqe se ducky bhai bane ho,0
love your vlogs,0
its very good to see pakistani culture too much similarities between our india and pakistan the media is opposite,0
ducky ducku in swimming pool,0
i pray for you always,0
shehr mein dehat,0
proud to be muslim,1
love him,0
i think ducky bhai is moving on pet vlog because pet vlogging is trending in pakistan,0
ducku is so cute,0
kis kis ko quran pasand ha,1
ducky and duckuu in one pool nice vlog lets vote for duck female your mom is very innocent may allah bless her with good health,0
who is proud to be a muslim,1
the transition into animal vlogging is smooth af,0
nice vlog lets vote for duck female your mom is very innocent may allah bless her with good health,0
proud to be pakistani,1
fun fact ducky bhai becoming a pets vlooger,0
he never bored us with his vlogs,0
dear saad its a wild migratory drake mallard keep him somewhere in your garden in a big cage with small water pond and give wet feed thank you,0
hahaha this was fun watching,0
duckys mother was like a great mother in the world you are lucky ducky,0
only legends remember this place,0
lets vote for more ducks,0
who is proud to be part of ummat e muhammad saw,1
your mother is such a humble soul i pray for her health and long life,0
who is proud to be part of ummat e muhammad saw,1
we are proud to be a part of ummet e muslima,1
click for funwwwpornhubcom,1
click for funwwwpornhubcom,1
click for funwwwpornhubcom,1
your mom is very innocent may allah bless her with good health,0
lets vote for more ducks,0
lots of love and prayers for your mother she is soo caring and innocent just like my mother,0
your mom is very innocent may allah bless her with good health,0
your mom is a sweetheart,0
pets vlogs are coming soon i am so excited,0
fun fact ducky bhai said in that he want k likes and there are k likes,0
proud to be pakistani,1
who is proud to be a muslim,1
alhamdulliah that allah made us muslim,0
your mom is so innocent,0
who is proud to be a part of ummatemuhammad saw,1
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
who is proud to be muslim,1
lets vote living in mandi challenge for ducky bahi,0
good vibes and prayers,0
ur mother is too caring loving and innocent,0
who is proud to be part of the umat of saw,1
who is proud to be a part of ummate muhammad pbuh,1
the way muneeb said editing karne ja rahi hai,0
bhai get this to k likes so our new guest doesnt suffer being single,0
kis kis ko quran pasand ha who is proud to be a muslim,1
stay healthy bro,0
k likes done in hr now finally someone would not be single,0
proud to be muslim,1
best thumbnail of the year award goes to ducky bhai,0
ducky rocked muneeb shocked,0
finally ducky bhai became duck wala bhai,0
proud to b muslim,1
your mom is very innocent may allah bless her with good health,0
finally likes ducky bhai duck married finally dulhan ane lagi duck ki duck enjoy your shadi,0
who is proud to be a muslim,1
best moment of the vlog your mom is reading quran mashallah,1
the actual ducky taking back the charge,0
lets vote for saying yes to aroob for hour,0
i liked only your vlogs no one can beat ducky bhai in vlogging,0
ducky bhai ka little brother duck bhai aa gaya hai finally,0
missing baba op nani wala arrange get together edited afte watching mins of vlogs i commented about baba and out of no where he appeared,0
duckey bhai very smart thinking about this content,0
if u keep it on ur terrace youll need the whole area covered in net cuz they can fly,0
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
ducky ki mama mujhy bauth pasnd hai bauth hi innocent hain,0
duck and ducky a great couple,0
proud of being muslim who else is pround,1
proud to be a muslim,1
finally ducky started zoo videos,0
missing these asmr so much,0
finally ducky meets with his real friend,0
bechary muneeb ko itna tang kiun karty ho but i cant cantrol my laugh when i see muneeb reactions when ducky teacing him,0
turtle tutu bakra chuchu duckdudu duchu,0
two legend in one frame baba ducky,0
ducky bhai forgot that he went to buy a bakra,0
i still like the fact ducky prays namaz its very rare to see in a youtuber to pray namaz keep up the work because always deen over duniya,1
was so funny,0
who is proud to be muslim,1
who is proud to be the part of great ummah,1
these moments r so lucky when ducky says to parrot that mere bachay,0
very amazingcouldnt stop laughingkeep up the great work man and take care of ms aroob toand you mama is very cute take care of herand dont tease muneeb alot,0
old vlogs are coming,0
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
who is proud to be muslim,1
hours and k likes the power of ducky,0
ive been waiting for this episode,0
the duck name is daffy we want female duck,0
ducky bhai find content thats why we love ducky,0
duck hi duck ki care katha hai,0
link httpsbitlyducky promo code ducky,1
do a full family tour now your parents deserve to spend time with you too edit no issue taking care of wife in fact he has to balance it all parents get more sensitive at this stage because of age,0
proud to be a muslim,1
proud to be a muslim alhudulillah,1
proud to be a muslim,1
lets we all appreciate the content this man and his crew makes just a masterpiece imagine whats hes gonna doing in the futures,0
who is proud to be part a muslim,1
i m proud to be muslim,1
who is proud to be a part of ummat e muhammad saw,1
proud to be a muslim,1
who is proud to be part of a muslim muhammad saw,1
lets vote for saying yes to his mom for hours,0
who is proud to be a muslim alhamdullilah,1
seeing and exploring the world from duckys eyes,0
saad is blessed with the best mother who supports him love him care about him and is genuinely attached to him aweeeeee if your mother is saying not to go anymore out of pakistan youve to listen to her because sometimes things comes out from mother is a sign of safety be happy,0
proud to be muslim alhumdullilah,1
proud to be a muslim alhamdulillah,1
proud to be a pakistani,1
saad bro your mom is right becozshe cares for youbecoz this year you have travelled alot across the world banda nazron mai aa jata haithatswhy she worriedallah pak nazr e bad se bachayegive time to your parents also jrthe versatile,0
who is proud to be a part of ummatemuhammad saw,1
who is proud to be a muslim and pakistani,1
proud to be muslim,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog,1
who is proud to be part of ummat e muhammad saw,1
who is proud to be muslim,1
who is proud to be part of muhhamadsaw,1
proud to be muslim,1
proud to be a muslim,1
,0
who is proud to be a muslim,1
who is proud to be muslim,1
who is proud to be muslim,1
your mom is so innocent and cute,0
alhamdulillah to be a muslim,0
your mother is so sweet mashaallah adorable family,0
namaz is permanent solution every problem who agree with me,1
who is proud to be part of ummat muslim,1
kis kis quran pasand ha,1
best hope allah best leadermuhammad saww best lyrics azaan best guide quran,1
yours mom expressing afrer meeting you sooo cute,0
is video me aisa kia hai jo sb keh rahay hain proud to be a muslim smjh se bahar hai konsa ducky bhai juma ka khutba de rahay,1
salute on those people which are asking who is proud to be a muslimsalaam on yours question,1
make a vlog on saying yes to aroob for hours,0
this man is born to make history,0
all mothers are best allah pak hum sbh kai maoun ko hemish kush rakhy ammen,0
who is proud to be a muslim,1
do a full family tour now your parents deserve to spend time with you too,0
your mother is great human beings seriously ducky bhai please spend your time with mother,0
proud to be a muslim,1
allah is one and great and kind,0
i m proud to be a muslim,1
proud to be muslim and pakistani,1
who is proud to be a part of prophet muhammad saw,1
may allah bless you with a son,0
mother is a special gift for all of us so please take care of her i think she really missed you,0
say yes to wife and mom for hours,0
proud to be a muslim i love hazrat muhammad pbuh,1
ducky bhai you deserve bundles of happiness,0
its very good to see pakistani culture too much similarities between our india and pakistan the media is opposite,0
someone is watching osman behind,0
namaz is the best solution for all problems who agree with me,1
yawr ducky bhai sub kuch love u but muneeb ki itni bisti na kiya karo yaar,0
proud to be muslim,1
alhamdulillah alhamdulillah proud to be a muslim,1
i am muslim but respect all religion,0
abroad sy zada pak k vlogs zada achy hotay ducky bhai apny pak ki baat he or hy,0
whenever hell upload a video then dont worry cuz our brother is fine,0
ducky plz take this advice as a brothermama ko ap umrah py ly jao ap ki hasiyat bhi hai or aunty wo lamhey kabhi ni bholein gi,0
terima kasih ducky bhai for coming back to pakistan,0
olny duky bhai lovers can feel the happiness of daily vlog,0
amazing vlog,0
who is proud to be a part of prophet muhammad saw,1
mashallah mother is great,0
assalamu alaikum brother i am very sad to see your mother crying today i am begging you to never let tears fall into her eyeseverything is found in the world but mother is not found so i am telling you that i have also lost my mother seeing your mother reminded me of my mother,0
lets vote muneeb saying yes to ducky for house,0
agar ducky bhi ghar ho ga to vlogs kesy bny ga,0
plz take care of your mother she is sooo nice mashallah,0
stay strong muneeb,0
who is proud to be a muslim,1
ducky be like i am sure most skipped part of the video will be sponser,0
thank you ducky bhai for letting us see indonesia and thailand,0
haha uncle is full chill behind aroob,0
saying yes to aroob for hours,0
sometimes we are soo much busy in your lives that we really forget our parents i feel sad for anti like she couldnt stop them from enjoying but still miss them a lot they should take her sometimes,0
lets vote for smoking prank with aroob,0
one of the most emotional and lovely vlog loved it,0
love you ducky bhai from india your biggest fan here,0
bawa g on trending,0
we proud of youuu,1
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
i dont know who is he suddenly this vlog come in suggestion one thing i want to say his moms true love was showing in her eyes she was too much emotional which make me emotional bhai apna maa ki baat toda sunle kiya apni bibe ki sath gumraha hain much love for mom,0
lets root for saying yes to a fan for hours,0
we proud to be muslim,1
reaction of aroob wen ducky mother says dont go outside pak,0
you always entertain us,0
pov who is proud to be muslim,1
vote for second marriage prank with aroob and family,0
we love you always and thay with your mother,0
masha allah stay with your family spend time,0
lets vote for introduce your nd brother please,0
love you for your mom allah pak hmesha khush rakhy,0
we need saying yes to muneeb for hours part,0
hats off to the people of indonesia their honesty their respect towards the tourists is expectional respect from pakistan,0
proud to be a muslim,1
proud to be a muslim alhamdulillah,1
proud to be a muslim,1
this vlog was so intense so happy you found your passport,0
proud to be muslim,1
this man never dissapoint us,0
proud to be a muslim,1
proud to be a muslim,1
they r just spreading positive vibes and making us happy by putting so much efforts into our favourite videos i absolutely love them,0
proud to be muslim,1
proud to be muslim,1
i respect everyone who were involved in this seriously the best piece that i ve ever seen on youtube hate off to well all love your videos,0
click for funwwwpornhubcom,1
this man is literally born to make history,0
so glad to know that you found your passport alhamdollilah brother its very bad situation like that,0
not only you guys are frustrated i swear i feel like this whole situation happened with me stay happy always guys,0
on trending this is power of your public by the way big fan and respect and love for both allah ap ko apny hafizo aman ma rakhy,0
who is proud to be a ummati of muhammad saw,1
proud to be a muslim,1
it literally felt like i was watching a series what a tragic vlog it was,0
best hope allah best leadermuhammad saww best lyrics azaan best guide quran,1
who is proud to be part of ummat e muhammad saw,1
the day incomplete without your vlog and no matter what the duration of the vlog is it end really fast it the addictive,0
allhamdulillah proud to be a muslims,1
congratulations ducky finally you found your passport,0
hats off to each n every one who comes within seconds to see the vlog as soon as she posts it,0
proud to be a muslim,1
who is proud to be the part of ummat e muhammad saw,1
aroob is so simple and cute not like others vloggers wifezz she has so much innocence and simplicity,0
mai bata nahi skti meri heart beat and the way u have captured every moment one min standing salute to u saad bhai kamaaaaaaal vlog and one more thing i have never seen till now some one ending a vlog by having dumplin in mouth stay blessed khair se ayein dono,0
saad bhai allah will help you dont get worry we all are with you,0
i am biggest fan of allah and muhammad saw,0
who is proud to be a muslim,1
,0
proud to be a muslim,1
lots of love from india,0
seeing and exploreing the world from ducky eyes,0
proud to be muslim and pakistani and big fan of duckybhai,1
proud to be proud of ummateh,1
this is called the best happy ending god bless you love form lahore,1
the music he use to create suspense was awesome like a war or victory or mission type,0
proud to be a muslim,1
its very good to see pakistani culture too much similarities between our india and pakistan the media is opposite,0
if this happened to me i know my wife would be praying you see how selfish aroob is she just cared about her on passport and when ducky bhia came she was chilling and eating wow,0
who is proud to be ummate e muhammad saw,1
come back safely we all prayers for you,0
i love how you remain calm throughout the video,0
its just like a sad movie with happy ending,0
proud to be indian,1
proud of muslim,1
duckys videos are so entertaining love from india,0
a suspenseful vlog better than friends,0
how proud to be a muslim,1
proud to be a muslim new vlogs bhai,1
who is proud to be muslim,1
youre the only creator jiske vlogs dekh kr mein kabbi bore nhi hui while doing my makeup or eating my food i play your videos,0
best hope allah best leader muhammad best lyrics azaan best guide quraan,1
take care of u both have safe journey,0
i am very happy litrely my heart is crying after seeing your amazing smile when your bag is found,0
hats off besttt vloggg everr,0
ducky you make my day so special,0
allah helped u out ducky and bhabistay blessed,0
aroob lost that bag but saad didnt say anything to her boiii,0
who is proud to be a muslim,1
ducky bhai i really enjoyed this vlog first meri bhi heartbeat tez hogyi thiand i was also worried but at the end i laughed very hardly that susu scene,0
thank god pick the pasport love allways,1
ducky be like thori khuwari karni pari lekin zabrdast content mil gia,0
ducky bhai love you from pakistan may allah bless you and become you more famous and down to earth,0
i have travelled and i know the tension when you lost your passport internationally dead man dead this vlog was full of suspense ducky you are blessed,0
bahi hume be tension laga de thi but shukar han allah ka mil gya,0
ducky bhai your vlogs literally make my day,0
proud to be a allah,1
proud to be part of ummet e muhammad saw,1
how is proud to be a part of ummaty muslima,1
proud to be a muslim,1
ducky bhai thora dehan rakha karo,0
who is proud to b a muslim proud to b a ummati of hazrat muhammad peace be upon him,1
i am biggest fan of allah and muhammad saw,0
who proud to be muslim,1
who is proud to be part of ummat e muhammad s a w,1
men youre a really entertainer in pakistan,0
alhumdulillah you found your passport,0
omg im litterly crying thanks to allah,0
allah ap logo kay liye asani kary ameen,0
who is big fan of hazrat muhammad,1
best vlog till now the the bgm was lit,0
ducky make my day literally,0
proud to be a indian hindu im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog im so glad i found this product its changed my lifeclick on link to avail offerhttpswinpricepkmobilesinfinixinfinixzerog jai shree ram,1
best moment love you saad bhai,0
how it feels like to get a heart from ducky bhai,0
trust me this vlog be in the no trending,0
congrats for trending,0
tarima kasih ducky for daily uploads,0
love you ducky bhai from india your biggest fan here,0
best part,0
we want old ducky bhai back,0
aroob is so adorable,0
lets get every ducky bhai vlog to trending,0
love you brother bar to pani aa gia aankhoon m,0
,0
link httpsbitlyducky promo code ducky,1
kis kis ko quran pasand hai,1
seeing and exploring the world from duckys eyes,0
our day is incomplete without your vlogs,0
lets vote for irritating prank on aroob for hrs,0
they r just spreading positive vibes and making us happy by putting so much efforts into our favourite videos i absolutely love them,0
this man is born to make history,0
vote for second marriage prank with aroob and family,0
day is incomplete without your vlog,0
seeing and exploreing the world from ducky eyes,0
ducky bhai effort to making videos makes me soo happy,0
day is uncomplete withou ur vlogs,0
translation sometimes we get lost in their memories,0
lets vote for nd wife prank on aroob,0
love you ducky bhai from india your biggest fan here,0
legends can understand the elephant face,0
kis kis ko quran pak pasand hai,1
so admirable u r ducky bhai such an inspiration,0
elephant tour was so dangerous and exciting,0
proud to be muslim,1
such a great man ducky is,0
terima kasih for daily vlog,0
todays vlog was really funny,0
daily vloging wajy sy mera routine theek hogya thanks ducky,0
who is pround to be a muslim,0
really awesome vlog mashallah the moments of elephant very cute masha allah,0
allah is great,0
day is not with out ducky bhai,0
vlogs are getting cool day by day,0
love you ducky bhai aap kabhi humein bore nahin hone dete life mein kitni bhi problem ho aap ke vlogs dekh kar sab problem bhool jaate hain hum din bohat acha guzarta hai big fan of you again love you,0
i love allah,0
beautiful vlogs,0
terima kasih for daily vloging,0
ducky is very honstan and nice man,0
saad never fail to make us entertain who agree,0
you always make us happy and smile love you,0
vote for nd marriage prank on aroob any his family vote for it,0
whois agree with me islam is buitiful region,0
doraemon ka gyan was epic,0
ducky bhaii i miss the old roasting clips but this content is also fantastic,0
ahhhh ahhhhhrafting that scene,0
he never fail us to make us laugh,0
our day is incomplete without ur vlog enjoy lots of fun sweet rafi dreamy life always happy like this mashaallah,0
this one was so wonderful like i literally could feel the beauty of nature really enjoyed it,0
finally ducky bhais constant in vlogging again,0
i m proud to be a muslim,1
kis kis ko quran pasand ha,1
only this guy is actually enjoying his life hats off to him,0
he never fail us to make us laugh,0
literally my day never start without watching it,0
terima kasi ducky bhai for giving us vlogs daily,0
this one was so wonderful like i literally could feel the beauty of nature really enjoyed it,0
vote for smoking prank on aroob,0
love this vlog keep it up ducky bhai youre creating amazing content,0
mashallah this view is soo peaceful,0
duckys shouting while paddling is amazing,0
after ducky bhai vlog my day is complete,0
our daily vlogger ducky bhai is back,0
literally beautiful scenery in bali indonesiawe are enjoying your vlog ducky bhai,0
ducky seemed like a ship captain who was saying harder and those other men were looking like the assistant of the ship captain,0
old ducky is back,0
you are so entertaining personthank you again brother for making us laugh n exploring beautiful places,0
full entertaining vlog specially rafting commentary fabulous,0
the way he taking the name of aroob,0
ducky bhai you are the best literally your every vlog makes my day so fun really wants to meet you and bhabi once in my life you are my favorite youtuber from pakistan lots of love from karachi,0
from quetta hard worker youtuber of pakistan he is motivation for all you tubers of the world,0
this volg is so funny,0
ducky i want you to go canada show those little youtuber what you can do now,0
we also experienced river rafting at ubud bali but in the place you ppl went looks so different our ride was for hrs,0
allah is great,0
bohat enjoy kia beautiful vlog mashaallah khush raho saad and aroob best of luck,0
after ducky vlog my day was completed,0
never fails to entertain us,0
ducky bhi keep shining stay happy good to see your vilogs,0
i think this is the time for ducky bhai to start gaming againwho agrees,0
aroob is wearing heels for rafting,0
aroob is soo lucky to have ducky in his life aroob ki to lattery nikli v h,0
when boatman said coconut it was soo funny,0
did anyone noticed that ducky was wearing helmet wrong way,0
aroob looks so funny in rafting helmet,0
is the boat still safe after ducky bhai ride,0
ducky expression,0
your vlogs are the best your sense of humour,0
i love when aroob laughs,0
big respect for you ducky bhai,0
i see this walk and l remember my trip of abttabad this trip be like,0
finally daily vloging mera routine theek ho gya,0
allah is great,0
its very good to see pakistani culture too much similarities between our india and pakistan the media is opposite,0
azaan kis kis ko sunna pasand hai sunkar dil ko sukoon milta hai,1
vote for switzerland trip,0
really enjoy your these vlogs,0
is anyone noticed duck bhi is became a motivational speaker,0
aroob k liye ducky bhai life ke sab se bari blessing hain,0
the best blogger yaar i laugh a lot in his blog and the way he talk brother that was so funny and arooob calling her name yar love your vlog and wanting to see million please done it quickly he deserve this he worked hard alot and spend much money to make us enjoy dil se,1
maza aiya ducky bhai great vlog always fun to watch your vlogs,0
missing old roast video ducky bhai,0
he never laugh to make us fail,0
duckys shouting i cant controll my laugh,0
best vlog ever,0
terima kashi for daily vloging so much,0
quran is the best of all book,1
who else noticed ducky bhai ne poora time helmet ulta pehna hwa tha,0
hilarious moment when saad says bara mutar and brother repeats after saad bara mutarr,0
love you ducky bhai from india your biggest fan here,0
terima kashi for making uss laugh,0
ducky bhai aap ka vlog ane se dil khush ho jata ha,0
kamaal vlog ducky jesy bandy ki begum kbi bore nai ho sakti,0
ducky bhai vlogs arent the same if you close your eyes,0
ducky bhai youre vlog is so amazing i like your vlogs,0
beautiful vlogs,0
beautiful couple in the world ap ko allah lambi umar dy ameen,0
ducky bhai you are great hmari family ka koi asa person nhi jo apko na janta hosb apky vlogs dekhty great mashaallah always be happy,0
who loves allah,0
vote for prank on aroob,0
ajj ka vlog bhot mazay ka tha sb vlogs say kasam say maza agya,0
topaaaaaaa ducky never disappoint his audience,0
salute to aroob bhabhi,0
very beautiful vlog,0
ducky bhai is so funny love your vlogs ducky bhai and big fan,0
love from india ducky bhai,0
aroob looking like creator of pk,0
namaz is permanent solution for all problem,1
ducky bhai is amazingpowerful and filthy rich,0
i am so happy to watch your daily vlog,0
ducky shouting was osammmmm,0
thanks for daily vlogging,0
rafting guy was too funny,0
such a amazimg blog,0
allah pak ap dono ko khush rakhy,0
omg i laughed so hard while watching this vlog,0
love you so much shazada veer love from jhelum punjab,0
may allah bless you,0
mza agya yrrrr ducky is spotinious,0
ducky bhaii so funny,0
ducky bhai kehta ulti krde chacha is soo funny,0
ducky bhai too funny,0
legend vloger,0
new subscribers st time watching your vlogs amazing bro,0
best vlogs,0
kis kis ko quran pak pasand he,1
never loses to make us happy,0
terima kasih for uploading vlogs more regularly,0
